項目名稱,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,支出用途,金錢類,地址,聯絡電話,捐贈方式,存入專戶日期,返還/繳庫,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
柯文哲,113年總統、副總統選舉,首次,112 年 10 月 13 日,交通旅運支出,台灣宇博數位服務股份有限公司,54343159,0,472,計程車車資,金錢,臺北市信義區****,0287*****,,,,否,,,,,,,
柯文哲,113年總統、副總統選舉,首次,112 年 10 月 13 日,交通旅運支出,台灣宇博數位服務股份有限公司,54343159,0,213,計程車車資,金錢,臺北市信義區****,0287*****,,,,否,,,,,,,
柯文哲,113年總統、副總統選舉,首次,112 年 10 月 13 日,交通旅運支出,計程車TDB1270,,0,120,計程車車資,金錢,,0396*****,,,,否,,,,,,,
柯文哲,113年總統、副總統選舉,首次,112 年 10 月 13 日,交通旅運支出,台灣宇博數位服務股份有限公司,54343159,0,345,計程車車資,金錢,臺北市信義區****,0287*****,,,,否,,,,,,,
柯文哲,113年總統、副總統選舉,首次,112 年 10 月 13 日,雜支支出,應援科技股份有限公司,83763685,0,45062,平台手續費,金錢,臺北市內湖區****,0226*****,,,,否,,,,,,,
柯文哲,113年總統、副總統選舉,首次,112 年 10 月 13 日,匿名捐贈,匿名,,300,0,,金錢,,,現金,112 年 10 月 13 日,,,,,,,,,
柯文哲,113年總統、副總統選舉,首次,112 年 10 月 13 日,個人捐贈收入,黃俊維,,300,0,,金錢,,0986*****,匯款,112 年 10 月 13 日,,,,,,,,,
柯文哲,113年總統、副總統選舉,首次,112 年 10 月 13 日,個人捐贈收入,李冠逸,,1000,0,,金錢,,0955*****,匯款,112 年 10 月 13 日,,,,,,,,,
柯文哲,113年總統、副總統選舉,首次,112 年 10 月 14 日,匿名捐贈,匿名,,2000,0,,金錢,,,匯款,112 年 10 月 14 日,,,,,,,,,
柯文哲,113年總統、副總統選舉,首次,112 年 10 月 14 日,匿名捐贈,匿名,,5000,0,,金錢,,,匯款,112 年 10 月 14 日,,,,,,,,,
柯文哲,113年總統、副總統選舉,首次,112 年 10 月 14 日,個人捐贈收入,粟凱倫,E12*******,300,0,,金錢,高雄市鳥松區****,0970*****,現金,112 年 10 月 14 日,,,,,,,,,
柯文哲,113年總統、副總統選舉,首次,112 年 10 月 14 日,個人捐贈收入,何建豐,S12*******,1000,0,,金錢,新竹縣竹東鎮****,0937*****,現金,112 年 10 月 14 日,,,,,,,,,
柯文哲,113年總統、副總統選舉,首次,112 年 10 月 14 日,個人捐贈收入,鍾俊宏,F12*******,1000,0,,金錢,新北市泰山區****,0987*****,現金,112 年 10 月 14 日,,,,,,,,,
柯文哲,113年總統、副總統選舉,首次,112 年 10 月 14 日,個人捐贈收入,施宗智,N12*******,1000,0,,金錢,彰化縣埔鹽鄉****,0912*****,現金,112 年 10 月 14 日,,,,,,,,,
柯文哲,113年總統、副總統選舉,首次,112 年 10 月 14 日,個人捐贈收入,劉燕玲,P22*******,4000,0,,金錢,台中市北屯區****,0919*****,現金,112 年 10 月 14 日,,,,,,,,,
柯文哲,113年總統、副總統選舉,首次,112 年 10 月 14 日,個人捐贈收入,戴儀安,E22*******,600,0,,金錢,高雄市前鎮區****,0920*****,現金,112 年 10 月 14 日,,,,,,,,,
柯文哲,113年總統、副總統選舉,首次,112 年 10 月 14 日,個人捐贈收入,陳逸桓,Q12*******,1000,0,,金錢,嘉義縣溪口鄉****,0979*****,現金,112 年 10 月 14 日,,,,,,,,,
