項目名稱,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,支出用途,金錢類,地址,聯絡電話,捐贈方式,存入專戶日期,返還/繳庫,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,更正註記,資料更正日期
台灣民眾黨,,112,112 年 11 月 27 日,匿名捐贈收入,TPP1121127B1191,,500,0,,金錢,,,匯款,112 年 12 月 06 日,,,,,,,,,
台灣民眾黨,,112,112 年 11 月 27 日,匿名捐贈收入,TPP1121127B1192,,500,0,,金錢,,,匯款,112 年 12 月 06 日,,,,,,,,,
台灣民眾黨,,112,112 年 11 月 27 日,匿名捐贈收入,TPP1121127B1193,,500,0,,金錢,,,匯款,112 年 12 月 06 日,,,,,,,,,
台灣民眾黨,,112,112 年 11 月 27 日,匿名捐贈收入,TPP1121127B1194,,500,0,,金錢,,,匯款,112 年 12 月 06 日,,,,,,,,,
台灣民眾黨,,112,112 年 11 月 27 日,匿名捐贈收入,TPP1121127B1195,,500,0,,金錢,,,匯款,112 年 12 月 06 日,,,,,,,,,
台灣民眾黨,,112,112 年 11 月 27 日,匿名捐贈收入,TPP1121127B1196,,500,0,,金錢,,,匯款,112 年 12 月 06 日,,,,,,,,,
台灣民眾黨,,112,112 年 11 月 27 日,匿名捐贈收入,TPP1121127B1197,,1000,0,,金錢,,,匯款,112 年 12 月 06 日,,,,,,,,,
台灣民眾黨,,112,112 年 11 月 27 日,匿名捐贈收入,TPP1121127B1198,,500,0,,金錢,,,匯款,112 年 12 月 06 日,,,,,,,,,
台灣民眾黨,,112,112 年 11 月 27 日,匿名捐贈收入,TPP1121127B1199,,500,0,,金錢,,,匯款,112 年 12 月 06 日,,,,,,,,,
台灣民眾黨,,112,112 年 11 月 27 日,匿名捐贈收入,TPP1121127B1200,,500,0,,金錢,,,匯款,112 年 12 月 06 日,,,,,,,,,
台灣民眾黨,,112,112 年 11 月 27 日,匿名捐贈收入,TPP1121127B1201,,500,0,,金錢,,,匯款,112 年 12 月 06 日,,,,,,,,,
台灣民眾黨,,112,112 年 11 月 27 日,匿名捐贈收入,TPP1121127B1202,,500,0,,金錢,,,匯款,112 年 12 月 06 日,,,,,,,,,
台灣民眾黨,,112,112 年 11 月 27 日,匿名捐贈收入,TPP1121127B1203,,500,0,,金錢,,,匯款,112 年 12 月 06 日,,,,,,,,,
台灣民眾黨,,112,112 年 11 月 27 日,匿名捐贈收入,TPP1121127B1204,,500,0,,金錢,,,匯款,112 年 12 月 06 日,,,,,,,,,
台灣民眾黨,,112,112 年 11 月 27 日,匿名捐贈收入,TPP1121127B1205,,500,0,,金錢,,,匯款,112 年 12 月 06 日,,,,,,,,,
台灣民眾黨,,112,112 年 11 月 27 日,匿名捐贈收入,TPP1121127B1206,,500,0,,金錢,,,匯款,112 年 12 月 06 日,,,,,,,,,
台灣民眾黨,,112,112 年 11 月 27 日,匿名捐贈收入,TPP1121127B1207,,500,0,,金錢,,,匯款,112 年 12 月 06 日,,,,,,,,,
台灣民眾黨,,112,112 年 11 月 27 日,匿名捐贈收入,TPP1121127B1208,,500,0,,金錢,,,匯款,112 年 12 月 06 日,,,,,,,,,
台灣民眾黨,,112,112 年 11 月 27 日,匿名捐贈收入,TPP1121127B1209,,1000,0,,金錢,,,匯款,112 年 12 月 06 日,,,,,,,,,
台灣民眾黨,,112,112 年 11 月 27 日,匿名捐贈收入,TPP1121127B1210,,1000,0,,金錢,,,匯款,112 年 12 月 06 日,,,,,,,,,
